timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv,load_avg_1min,load_avg_5min,load_avg_15min
2025-06-28 18:14:43,4.8,90.8,79.3,273103593,4392341769,0.01,0.14,0.13
2025-06-28 18:14:54,4.3,91.0,79.3,273107108,4392346445,0.0,0.13,0.13
2025-06-28 18:15:05,9.9,92.2,79.3,273124207,4392370824,0.0,0.13,0.13
2025-06-28 18:15:16,15.1,93.6,79.3,273127043,4392374450,0.0,0.12,0.12
2025-06-28 18:15:27,68.0,94.1,79.3,273240655,4392690646,0.32,0.18,0.14
2025-06-28 18:15:38,58.8,83.3,79.3,273421516,4393547355,0.27,0.18,0.14
2025-06-28 18:15:49,77.4,71.6,79.3,273680999,4393599020,0.3,0.19,0.15
2025-06-28 18:16:01,40.4,77.3,79.3,273733258,4393750191,0.24,0.18,0.14
2025-06-28 18:16:12,35.0,83.6,79.3,273766094,4393812639,0.2,0.17,0.14
2025-06-28 18:16:23,24.3,84.3,79.3,273821996,4393871581,0.17,0.17,0.14
2025-06-28 18:16:34,17.0,86.7,79.3,273884064,4393913775,0.14,0.16,0.14
2025-06-28 18:16:45,22.8,84.6,79.3,273982462,4394085037,0.12,0.16,0.14
2025-06-28 18:16:56,5.8,81.9,79.3,273986330,4394090296,0.09,0.15,0.14
2025-06-28 18:17:07,14.6,84.4,79.3,273994150,4394102470,0.08,0.14,0.13
2025-06-28 18:17:18,18.2,86.0,79.3,273998928,4394108297,0.07,0.14,0.13
2025-06-28 18:17:29,8.3,84.5,79.3,274001149,4394110554,0.06,0.14,0.13
2025-06-28 18:17:40,54.7,90.7,79.3,274054111,4394167009,0.05,0.13,0.13
2025-06-28 18:17:51,19.3,86.0,79.3,274057910,4394171714,0.04,0.12,0.13
2025-06-28 18:18:02,14.3,87.1,79.3,274059473,4394173460,0.03,0.12,0.13
2025-06-28 18:18:13,33.1,90.4,79.3,274105065,4394250390,0.03,0.12,0.12
2025-06-28 18:18:24,25.8,85.3,79.3,274106507,4394252060,0.02,0.11,0.12
2025-06-28 18:18:35,15.9,88.5,79.3,274123600,4394266911,0.02,0.11,0.12
2025-06-28 18:18:46,4.9,89.6,79.3,274164939,4394290498,0.09,0.12,0.13
2025-06-28 18:18:57,3.5,90.2,79.3,274166056,4394291440,0.08,0.12,0.12
2025-06-28 18:19:08,14.8,93.0,79.3,274192077,4394322018,0.06,0.11,0.12
2025-06-28 18:19:19,13.2,92.6,79.3,274601217,4394496246,0.05,0.11,0.12
2025-06-28 18:19:30,14.0,92.6,79.3,274619715,4394508154,0.05,0.11,0.12
2025-06-28 18:19:41,5.8,86.5,79.3,274665462,4394555696,0.04,0.1,0.12
2025-06-28 18:19:52,5.8,86.9,79.3,274678144,4394567621,0.03,0.1,0.12
2025-06-28 18:20:03,11.1,87.3,79.3,274681052,4394571690,0.03,0.09,0.12
2025-06-28 18:20:14,14.8,86.8,79.3,274707382,4394601949,0.02,0.09,0.11
2025-06-28 18:20:25,16.9,87.1,79.3,274719336,4394616151,0.02,0.09,0.11
2025-06-28 18:20:36,46.2,91.9,79.3,274791382,4394691514,0.01,0.08,0.11
2025-06-28 18:20:47,3.7,80.2,79.3,274812721,4394736094,0.01,0.08,0.11
2025-06-28 18:20:58,9.7,84.6,79.3,274816478,4394747403,0.01,0.08,0.11
2025-06-28 18:21:09,10.0,86.2,79.3,274823311,4394751583,0.01,0.08,0.11
2025-06-28 18:21:20,19.6,87.9,79.3,274831961,4394760383,0.01,0.07,0.11
2025-06-28 18:21:31,5.0,87.1,79.3,274851569,4394773786,0.01,0.07,0.1
2025-06-28 18:21:42,24.6,91.4,79.3,274950836,4395131671,0.0,0.07,0.1
2025-06-28 18:21:53,15.9,93.6,79.3,274970091,4395188528,0.0,0.06,0.1
2025-06-28 18:22:04,21.0,85.9,79.3,275019281,4395348667,0.0,0.06,0.1
2025-06-28 18:22:15,17.9,87.2,79.3,275038306,4395381803,0.0,0.06,0.1
2025-06-28 18:22:26,19.2,87.6,79.3,275073897,4395443291,0.0,0.06,0.1
2025-06-28 18:22:37,69.9,91.7,79.3,275221747,4395568770,0.0,0.06,0.1
2025-06-28 18:22:48,29.4,86.0,79.3,275259500,4395620869,0.0,0.05,0.1
2025-06-28 18:22:59,14.1,87.0,79.3,275268134,4395633926,0.0,0.05,0.1
2025-06-28 18:23:11,25.2,86.9,79.3,275272778,4395639354,0.0,0.05,0.09
2025-06-28 18:23:22,10.6,87.2,79.3,275322518,4395688132,0.0,0.05,0.09
2025-06-28 18:23:33,10.1,87.5,79.3,275347805,4395714789,0.0,0.05,0.09
2025-06-28 18:23:44,11.3,89.4,79.3,275437513,4395857151,0.07,0.06,0.1
2025-06-28 18:23:55,10.5,89.7,79.3,275441086,4395862603,0.06,0.06,0.1
2025-06-28 18:24:06,23.3,90.0,79.3,275462762,4395867319,0.13,0.07,0.1
2025-06-28 18:24:17,14.8,92.1,79.3,275481062,4395894390,0.17,0.09,0.1
2025-06-28 18:24:28,8.3,90.1,79.3,275536265,4395980493,0.15,0.08,0.1
2025-06-28 18:24:39,8.3,89.2,79.4,275564149,4396013757,0.12,0.08,0.1
2025-06-28 18:24:50,18.5,89.2,79.4,275579549,4396023080,0.1,0.08,0.1
2025-06-28 18:25:01,36.9,86.2,79.4,275624501,4396087459,0.25,0.11,0.11
2025-06-28 18:25:12,10.2,86.7,79.4,275658574,4396150923,0.19,0.1,0.11
2025-06-28 18:25:23,15.1,84.6,79.4,275670250,4396174993,0.16,0.1,0.11
2025-06-28 18:25:34,8.1,83.9,79.3,275685867,4396197429,0.14,0.1,0.11
2025-06-28 18:25:45,7.0,78.7,79.3,275739402,4396280999,0.12,0.09,0.1
2025-06-28 18:25:56,13.8,80.9,79.3,275740175,4396281698,0.1,0.09,0.1
2025-06-28 18:26:07,10.4,82.8,79.3,275742771,4396284835,0.08,0.09,0.1
2025-06-28 18:26:18,9.8,83.0,79.3,275756752,4396303087,0.07,0.08,0.1
2025-06-28 18:26:29,9.6,85.8,79.3,275759576,4396305631,0.06,0.08,0.1
2025-06-28 18:26:40,9.8,87.1,79.3,275824812,4396376653,0.05,0.08,0.1
2025-06-28 18:26:51,12.7,83.5,79.3,275856749,4396524467,0.04,0.08,0.1
2025-06-28 18:27:02,51.8,94.9,79.3,275896295,4396597600,0.11,0.09,0.1
2025-06-28 18:27:13,7.3,86.1,79.3,275942385,4396622895,0.09,0.09,0.1
2025-06-28 18:27:24,7.9,86.3,79.3,275945139,4396626263,0.08,0.08,0.1
2025-06-28 18:27:35,20.1,87.7,79.3,275995977,4396689472,0.07,0.08,0.1
2025-06-28 18:27:46,7.9,88.2,79.3,276050710,4396780894,0.06,0.08,0.1
2025-06-28 18:27:57,8.4,88.6,79.3,276052263,4396782264,0.04,0.07,0.1
2025-06-28 18:28:08,11.6,86.4,79.3,276204495,4397446363,0.04,0.07,0.09
2025-06-28 18:28:19,7.7,86.9,79.3,276216144,4397459793,0.03,0.07,0.09
2025-06-28 18:28:30,14.1,87.5,79.3,276254188,4397484403,0.03,0.07,0.09
2025-06-28 18:28:41,26.1,89.1,79.3,276319015,4397595021,0.02,0.06,0.09
2025-06-28 18:28:52,10.1,88.3,79.3,276358409,4397644467,0.02,0.06,0.09
2025-06-28 18:29:03,14.2,89.0,79.3,276428201,4397676049,0.02,0.06,0.09
2025-06-28 18:29:14,88.4,95.5,79.3,276567763,4397944222,0.25,0.11,0.1
2025-06-28 18:29:25,64.8,94.7,79.3,276652870,4398036542,0.37,0.14,0.11
2025-06-28 18:29:36,69.4,85.8,79.3,276691390,4398103228,0.54,0.18,0.13
2025-06-28 18:29:47,30.9,85.4,79.3,276741379,4398237996,0.42,0.17,0.13
2025-06-28 18:29:58,35.2,86.3,79.3,276883154,4398335600,0.35,0.17,0.13
2025-06-28 18:30:10,9.9,89.4,79.3,277418837,4399142004,0.3,0.16,0.12
2025-06-28 18:30:21,22.3,88.2,79.3,277455260,4399225878,0.25,0.16,0.12
2025-06-28 18:30:32,16.5,88.3,79.3,277589103,4399302220,0.21,0.15,0.12
2025-06-28 18:30:43,12.6,86.9,79.3,277738220,4400026418,0.17,0.14,0.12
2025-06-28 18:30:54,7.0,89.1,79.3,277832912,4400608664,0.14,0.14,0.12
2025-06-28 18:31:05,69.8,98.9,79.3,277918323,4400696428,0.12,0.13,0.12
2025-06-28 18:31:16,12.2,93.3,79.3,277980732,4400730044,0.1,0.13,0.12
2025-06-28 18:31:27,29.7,95.4,79.3,278152506,4406344177,0.08,0.12,0.11
2025-06-28 18:31:38,43.6,93.2,79.3,278245951,4406550695,0.07,0.12,0.11
2025-06-28 18:31:49,14.1,86.3,79.3,278336521,4406803819,0.06,0.12,0.11
2025-06-28 18:32:00,32.4,87.1,79.3,278338288,4406805508,0.05,0.11,0.11
2025-06-28 18:32:11,14.1,87.7,79.3,278349024,4406822719,0.04,0.11,0.11
2025-06-28 18:32:22,12.8,87.5,79.3,278368372,4406859672,0.03,0.1,0.11
2025-06-28 18:32:33,6.8,89.0,79.3,278485635,4407016718,0.03,0.1,0.11
2025-06-28 18:32:44,4.8,90.2,79.3,278501442,4407026470,0.02,0.1,0.1
2025-06-28 18:32:55,9.9,90.1,79.3,278506601,4407030035,0.02,0.09,0.1
2025-06-28 18:33:06,48.2,90.9,79.3,278541474,4407068530,0.02,0.09,0.1
2025-06-28 18:33:17,4.6,91.3,79.3,278616575,4407164786,0.31,0.15,0.12
2025-06-28 18:33:28,11.5,92.7,79.3,278632331,4407169987,0.26,0.15,0.12
2025-06-28 18:33:39,60.8,93.3,79.3,278707910,4407303811,0.22,0.14,0.12
2025-06-28 18:33:50,6.8,84.5,79.3,278710914,4407307447,0.19,0.14,0.12
2025-06-28 18:34:01,37.2,89.7,79.3,278723534,4407309979,0.3,0.16,0.13
2025-06-28 18:34:12,43.6,92.1,79.3,278960055,4407609054,0.24,0.16,0.13
2025-06-28 18:34:23,40.1,89.2,79.3,279227461,4409129300,0.2,0.15,0.12
2025-06-28 18:34:34,40.5,90.5,79.3,279311933,4409203268,0.17,0.15,0.12
2025-06-28 18:34:45,11.5,89.4,79.3,279366262,4409278380,0.14,0.14,0.12
2025-06-28 18:34:56,4.1,87.0,79.3,279393901,4409315459,0.12,0.14,0.12
2025-06-28 18:35:07,76.5,95.9,79.3,279571052,4409710112,0.1,0.13,0.12
2025-06-28 18:35:18,64.7,90.5,79.3,280014264,4422185289,4.09,1.07,0.44
2025-06-28 18:35:29,12.4,93.3,79.3,280274067,4431609837,3.46,1.03,0.44
2025-06-28 18:35:41,17.3,91.1,79.3,280432764,4434105278,2.93,1.0,0.43
2025-06-28 18:35:52,10.5,78.6,79.3,280487498,4434261739,2.48,0.97,0.43
2025-06-28 18:36:03,32.5,85.3,79.3,280508505,4434311623,1.93,0.92,0.42
2025-06-28 18:36:14,10.9,85.8,79.3,280561380,4434874432,1.63,0.89,0.41
2025-06-28 18:36:25,16.8,87.7,79.3,280577906,4434894116,1.38,0.86,0.41
2025-06-28 18:36:36,36.1,91.4,79.3,280629115,4434983431,1.17,0.83,0.41
2025-06-28 18:36:47,34.8,90.2,79.3,280718904,4435276383,1.07,0.82,0.41
2025-06-28 18:36:58,99.4,93.0,79.3,280865145,4435751164,1.31,0.88,0.43
2025-06-28 18:37:09,25.2,90.6,79.3,281243897,4436541631,1.11,0.85,0.43
2025-06-28 18:37:20,7.8,88.3,79.3,281272636,4436579648,0.94,0.82,0.42
2025-06-28 18:37:31,39.2,85.4,79.3,281334100,4436690382,0.8,0.8,0.42
2025-06-28 18:37:42,11.2,87.0,79.3,281413114,4436804238,1.23,0.89,0.45
2025-06-28 18:37:53,39.2,88.3,79.3,281471204,4436954732,0.96,0.84,0.45
2025-06-28 18:38:04,7.8,89.8,79.3,281710208,4446953148,0.81,0.82,0.44
2025-06-28 18:38:15,33.5,90.2,79.3,281870027,4451843973,0.69,0.79,0.44
2025-06-28 18:38:26,7.8,88.4,79.3,281920529,4452033804,0.58,0.76,0.43
2025-06-28 18:38:37,23.1,90.1,79.3,282115191,4452839394,0.49,0.74,0.43
2025-06-28 18:38:48,13.1,89.6,79.3,282198934,4453596591,0.38,0.7,0.42
2025-06-28 18:38:59,62.5,90.2,79.3,282256794,4454034019,0.33,0.68,0.41
2025-06-28 18:39:10,67.2,91.2,79.3,282331996,4454290913,0.52,0.71,0.43
2025-06-28 18:39:21,15.0,89.7,79.3,282362025,4454319292,0.44,0.68,0.42
2025-06-28 18:39:32,78.4,96.4,79.3,282398408,4454341300,0.37,0.66,0.42
2025-06-28 18:39:43,4.7,85.5,79.3,282450904,4454445771,0.29,0.63,0.41
2025-06-28 18:39:54,4.7,87.0,79.3,282522344,4454469055,0.24,0.61,0.41
2025-06-28 18:40:05,7.2,84.9,79.3,282562689,4454527816,0.21,0.59,0.4
2025-06-28 18:40:16,3.7,86.1,79.3,282589618,4454578318,0.17,0.57,0.4
2025-06-28 18:40:27,6.4,87.3,79.3,282636834,4454624177,0.15,0.55,0.39
2025-06-28 18:40:38,48.6,91.8,79.3,282704622,4454680428,0.11,0.52,0.39
2025-06-28 18:40:49,11.6,85.7,79.3,282757408,4454709632,0.1,0.51,0.38
2025-06-28 18:41:00,15.6,85.8,79.3,282759762,4454714621,0.08,0.49,0.38
2025-06-28 18:41:11,12.2,90.1,79.3,282780956,4454731377,0.07,0.47,0.37
2025-06-28 18:41:22,19.7,90.1,79.3,282783623,4454735278,0.06,0.46,0.37
2025-06-28 18:41:33,29.5,91.5,79.3,282785304,4454736861,0.05,0.44,0.36
2025-06-28 18:41:44,8.5,92.0,79.3,282886406,4454927112,0.04,0.42,0.36
2025-06-28 18:41:55,10.0,92.2,79.3,282897720,4454959056,0.03,0.41,0.36
2025-06-28 18:42:06,63.8,95.2,79.3,282976331,4455085641,0.03,0.39,0.35
2025-06-28 18:42:18,85.8,95.4,79.3,283241480,4455550063,1.31,0.66,0.44
2025-06-28 18:42:29,8.7,77.3,79.3,283295449,4455696867,1.08,0.64,0.44
2025-06-28 18:42:40,27.1,91.1,79.3,283371962,4455826394,0.92,0.62,0.43
2025-06-28 18:42:51,15.2,86.9,79.3,283444695,4455895205,0.78,0.6,0.43
2025-06-28 18:43:02,5.4,86.0,79.3,283516593,4455928247,0.66,0.58,0.42
2025-06-28 18:43:13,18.9,90.3,79.3,283528713,4455940954,0.56,0.56,0.42
2025-06-28 18:43:24,44.9,89.0,79.3,283651888,4456097293,0.59,0.57,0.42
2025-06-28 18:43:35,9.0,88.1,79.2,283712302,4456181144,0.5,0.55,0.42
2025-06-28 18:43:46,0.6,86.0,79.2,283794196,4456284819,0.5,0.55,0.42
2025-06-28 18:43:57,0.0,86.7,79.2,283796426,4456287013,0.42,0.53,0.42
2025-06-28 18:44:08,7.4,86.3,79.2,283799400,4456290477,0.36,0.51,0.41
2025-06-28 18:44:19,4.1,86.9,79.2,283818583,4456322523,0.28,0.49,0.4
2025-06-28 18:44:30,7.2,87.3,79.2,283852225,4456351070,0.24,0.47,0.4
2025-06-28 18:44:41,0.8,86.9,79.2,283923434,4456478981,0.2,0.46,0.4
2025-06-28 18:44:52,8.8,86.7,79.2,283983287,4456549267,0.17,0.44,0.39
2025-06-28 18:45:03,12.3,86.6,79.2,283984276,4456560216,0.14,0.43,0.39
2025-06-28 18:45:14,1.4,85.3,79.2,284009669,4456586032,0.11,0.41,0.38
2025-06-28 18:45:25,0.8,85.3,79.2,284020345,4456603259,0.09,0.39,0.38
2025-06-28 18:45:36,35.5,94.4,79.2,284107049,4456675674,0.08,0.38,0.37
2025-06-28 18:45:47,0.6,73.1,79.2,284154664,4456764209,0.07,0.37,0.37
2025-06-28 18:45:58,4.5,76.2,79.2,284156156,4456765697,0.06,0.36,0.36
2025-06-28 18:46:09,0.4,78.1,79.2,284159467,4456769801,0.04,0.34,0.36
2025-06-28 18:46:20,2.1,79.2,79.2,284164207,4456774670,0.04,0.33,0.35
2025-06-28 18:46:31,0.6,80.2,79.2,284224135,4456841138,0.03,0.32,0.35
2025-06-28 18:46:42,0.8,84.6,79.2,284314732,4456989939,0.03,0.31,0.35
2025-06-28 18:46:53,0.6,85.7,79.2,284338880,4457016249,0.02,0.3,0.34
2025-06-28 18:47:04,1.6,86.0,79.2,284340371,4457027696,0.02,0.28,0.34
2025-06-28 18:47:15,13.0,86.7,79.2,284364285,4457043474,0.02,0.27,0.33
2025-06-28 18:47:26,0.6,86.7,79.2,284382760,4457066739,0.01,0.26,0.33
2025-06-28 18:47:37,3.9,83.0,79.2,284454751,4457142772,0.01,0.25,0.33
2025-06-28 18:47:48,26.6,84.2,79.2,284534951,4457523983,0.01,0.25,0.32
2025-06-28 18:47:59,21.5,86.3,79.2,284542918,4457549734,0.01,0.23,0.32
2025-06-28 18:48:10,13.9,85.3,79.2,284599972,4457728595,0.01,0.23,0.31
2025-06-28 18:48:21,11.8,85.4,79.2,284612591,4457741616,0.01,0.22,0.31
2025-06-28 18:48:32,5.1,85.4,79.2,284654028,4457777715,0.0,0.21,0.31
2025-06-28 18:48:44,6.1,85.2,79.2,284683414,4457787250,0.0,0.2,0.3
2025-06-28 18:48:55,10.2,85.4,79.2,284687357,4457791935,0.0,0.19,0.3
2025-06-28 18:49:06,6.8,85.8,79.2,284689971,4457804612,0.0,0.19,0.29
2025-06-28 18:49:17,6.9,86.3,79.2,284742503,4457866118,0.0,0.18,0.29
2025-06-28 18:49:28,6.7,86.3,79.2,284745455,4457869475,0.0,0.18,0.29
2025-06-28 18:49:39,30.6,88.6,79.2,284873700,4458017675,0.0,0.17,0.29
2025-06-28 18:49:50,27.4,86.0,79.2,284905820,4458036743,0.0,0.16,0.28
2025-06-28 18:50:01,7.3,85.9,79.2,284909082,4458040789,0.0,0.16,0.28
2025-06-28 18:50:12,6.1,85.1,79.2,284918734,4458052940,0.0,0.15,0.27
2025-06-28 18:50:23,8.6,85.9,79.2,284921611,4458056401,0.0,0.15,0.27
2025-06-28 18:50:34,26.3,85.9,79.2,284962056,4458081931,0.0,0.14,0.27
2025-06-28 18:50:45,36.5,80.1,79.2,284971661,4458088090,0.0,0.14,0.26
2025-06-28 18:50:56,7.9,80.2,79.2,284993771,4458114992,0.0,0.13,0.26
2025-06-28 18:51:07,5.4,81.1,79.2,284996056,4458127057,0.0,0.13,0.26
2025-06-28 18:51:18,11.4,80.6,79.2,285027020,4458153263,0.0,0.12,0.26
2025-06-28 18:51:29,5.4,80.9,79.2,285028438,4458154780,0.0,0.12,0.25
2025-06-28 18:51:40,5.2,83.4,79.2,285112611,4458250378,0.0,0.11,0.25
2025-06-28 18:51:51,3.7,83.4,79.2,285114066,4458251799,0.0,0.11,0.25
2025-06-28 18:52:02,12.1,84.9,79.2,285134487,4458304181,0.0,0.11,0.24
2025-06-28 18:52:13,10.0,84.5,79.2,285171501,4458370417,0.0,0.1,0.24
2025-06-28 18:52:24,5.0,84.7,79.2,285176635,4458384208,0.0,0.1,0.24
2025-06-28 18:52:35,5.4,85.1,79.2,285198733,4458392434,0.0,0.09,0.23
2025-06-28 18:52:46,8.2,86.4,79.2,285263249,4458504615,0.0,0.09,0.23
2025-06-28 18:52:57,4.6,86.7,79.2,285274172,4458522669,0.0,0.09,0.23
2025-06-28 18:53:08,5.6,86.4,79.2,285278908,4458538322,0.0,0.08,0.23
2025-06-28 18:53:19,17.1,86.7,79.2,285357214,4458600452,0.0,0.08,0.22
2025-06-28 18:53:30,6.7,86.8,79.2,285403248,4458641549,0.0,0.08,0.22
2025-06-28 18:53:41,3.3,81.7,79.2,285461399,4458743827,0.0,0.08,0.22
2025-06-28 18:53:52,4.6,82.3,79.2,285477734,4458778979,0.0,0.07,0.21
2025-06-28 18:54:03,5.0,81.9,79.2,285480819,4458782860,0.0,0.07,0.21
2025-06-28 18:54:14,6.3,82.4,79.2,285495034,4458802868,0.0,0.07,0.21
2025-06-28 18:54:25,6.6,82.8,79.2,285508504,4458816568,0.0,0.06,0.21
2025-06-28 18:54:36,9.3,82.8,79.2,285525035,4458827697,0.0,0.06,0.2
2025-06-28 18:54:47,7.5,83.3,79.2,285578706,4458936597,0.0,0.06,0.2
2025-06-28 18:54:58,15.3,83.5,79.2,285603546,4458997279,0.0,0.06,0.2
2025-06-28 18:55:09,25.2,84.6,79.2,285633934,4459028157,0.0,0.06,0.2
2025-06-28 18:55:20,12.3,85.5,79.2,285640998,4459029443,0.0,0.05,0.19
2025-06-28 18:55:31,20.8,85.2,79.2,285661028,4459044399,0.0,0.05,0.19
2025-06-28 18:55:42,9.7,85.5,79.2,285719907,4459162853,0.0,0.05,0.19
2025-06-28 18:55:53,9.4,85.6,79.2,285722928,4459166483,0.0,0.05,0.19
2025-06-28 18:56:04,22.2,86.1,79.2,285724474,4459168651,0.0,0.05,0.18
2025-06-28 18:56:15,8.3,85.8,79.2,285751313,4459193479,0.0,0.04,0.18
2025-06-28 18:56:26,1.4,82.3,79.2,285763500,4459205794,0.0,0.04,0.18
2025-06-28 18:56:37,11.3,82.8,79.2,285841301,4459268339,0.0,0.04,0.18
2025-06-28 18:56:48,1.0,82.4,79.2,285851273,4459274701,0.0,0.04,0.18
2025-06-28 18:56:59,13.1,87.0,79.2,285936180,4459713016,0.0,0.04,0.17
2025-06-28 18:57:11,1.0,87.0,79.2,285950601,4459728154,0.08,0.05,0.18
2025-06-28 18:57:22,2.3,86.5,79.2,285957921,4459729573,0.07,0.05,0.18
2025-06-28 18:57:33,1.2,85.4,79.2,285975543,4459741443,0.06,0.05,0.17
2025-06-28 18:57:44,0.2,85.6,79.2,285990158,4459773946,0.13,0.07,0.18
2025-06-28 18:57:55,1.8,86.9,79.2,286035979,4459819208,0.1,0.06,0.17
2025-06-28 18:58:06,3.5,86.7,79.2,286037982,4459821574,0.08,0.06,0.17
2025-06-28 18:58:17,2.4,86.4,79.2,286044562,4459841061,0.07,0.06,0.17
2025-06-28 18:58:28,3.3,85.6,79.2,286046041,4459842638,0.06,0.06,0.17
2025-06-28 18:58:39,32.4,87.6,79.2,286143771,4459916598,0.05,0.05,0.17
2025-06-28 18:58:50,24.9,84.8,79.2,286159333,4459923277,0.04,0.05,0.16
2025-06-28 18:59:01,0.8,84.8,79.2,286162712,4459937036,0.03,0.05,0.16
2025-06-28 18:59:12,6.6,85.2,79.2,286185888,4459967677,0.03,0.05,0.16
2025-06-28 18:59:23,1.6,85.2,79.2,286193838,4459969849,0.02,0.05,0.16
2025-06-28 18:59:34,0.8,85.0,79.2,286197208,4459974519,0.09,0.06,0.16
2025-06-28 18:59:45,15.1,85.2,79.2,286220006,4460010786,0.07,0.06,0.16
2025-06-28 18:59:56,1.2,85.2,79.2,286222620,4460013998,0.06,0.06,0.16
2025-06-28 19:00:07,1.4,86.4,79.2,286250208,4460073937,0.05,0.05,0.16
2025-06-28 19:00:18,2.1,85.0,79.2,286265051,4460089594,0.04,0.05,0.15
2025-06-28 19:00:29,1.4,85.2,79.2,286266622,4460091306,0.04,0.05,0.15
2025-06-28 19:00:40,2.1,85.5,79.2,286357498,4460223121,0.03,0.05,0.15
2025-06-28 19:00:51,1.0,85.3,79.2,286370707,4460228667,0.02,0.05,0.15
2025-06-28 19:01:02,1.4,85.4,79.2,286374301,4460243578,0.09,0.06,0.15
2025-06-28 19:01:13,1.6,84.8,79.2,286375310,4460244625,0.08,0.06,0.15
2025-06-28 19:01:24,33.8,86.5,79.2,286405172,4460269406,0.07,0.06,0.15
2025-06-28 19:01:35,53.0,86.8,79.2,286425940,4460288278,0.05,0.06,0.15
2025-06-28 19:01:46,9.9,86.6,79.2,286486852,4460379430,0.04,0.05,0.14
2025-06-28 19:01:57,3.7,86.7,79.2,286491923,4460385405,0.04,0.05,0.14
2025-06-28 19:02:08,3.1,86.1,79.2,286493108,4460386596,0.03,0.05,0.14
2025-06-28 19:02:19,5.6,85.1,79.2,286507353,4460401234,0.03,0.05,0.14
2025-06-28 19:02:30,12.2,87.2,79.2,286581262,4460444776,0.02,0.05,0.14
2025-06-28 19:02:41,1.6,88.0,79.2,286686459,4460597840,0.02,0.04,0.14
2025-06-28 19:02:52,0.4,88.2,79.2,286691019,4460604206,0.02,0.04,0.13
2025-06-28 19:03:03,0.6,87.5,79.2,286693950,4460617711,0.01,0.04,0.13
2025-06-28 19:03:14,0.4,86.5,79.2,286699002,4460621780,0.01,0.04,0.13
2025-06-28 19:03:25,3.7,83.0,79.2,286745477,4460662437,0.01,0.04,0.13
2025-06-28 19:03:36,1.4,83.7,79.2,286817577,4460732506,0.01,0.04,0.13
2025-06-28 19:03:47,1.0,83.7,79.2,286882437,4460850557,0.01,0.04,0.13
2025-06-28 19:03:58,2.3,84.0,79.2,286884855,4460853598,0.01,0.03,0.13
2025-06-28 19:04:09,2.7,85.0,79.2,286895691,4460861274,0.0,0.03,0.12
2025-06-28 19:04:20,13.2,85.9,79.2,286909484,4460878631,0.0,0.03,0.12
2025-06-28 19:04:31,2.0,86.3,79.2,287013986,4460978571,0.0,0.03,0.12
2025-06-28 19:04:42,30.4,90.0,79.2,287046527,4461005128,0.0,0.03,0.12
2025-06-28 19:04:53,0.8,90.5,79.2,287064877,4461032772,0.0,0.03,0.12
2025-06-28 19:05:04,5.1,90.3,79.2,287067599,4461046134,0.0,0.03,0.12
2025-06-28 19:05:15,6.7,91.2,79.2,287120562,4461099858,0.0,0.03,0.11
2025-06-28 19:05:27,48.5,90.2,79.2,287125376,4461101342,0.0,0.03,0.11
2025-06-28 19:05:38,0.8,86.6,79.2,287128716,4461105377,0.0,0.02,0.11
2025-06-28 19:05:49,1.0,73.6,79.2,287152770,4461149728,0.0,0.02,0.11
2025-06-28 19:06:00,0.8,74.1,79.2,287154689,4461151826,0.0,0.02,0.11
2025-06-28 19:06:11,7.7,74.4,79.2,287157481,4461155770,0.0,0.02,0.11
2025-06-28 19:06:22,0.2,74.5,79.2,287163030,4461161630,0.0,0.02,0.11
2025-06-28 19:06:33,6.7,75.1,79.2,287237932,4461229499,0.0,0.02,0.11
2025-06-28 19:06:44,0.8,75.5,79.2,287245905,4461233211,0.0,0.02,0.1
2025-06-28 19:06:55,3.5,76.0,79.2,287267050,4461270480,0.0,0.02,0.1
2025-06-28 19:07:06,14.7,76.3,79.2,287538154,4461347714,0.0,0.02,0.1
2025-06-28 19:07:17,2.7,76.3,79.2,287557510,4461362951,0.0,0.02,0.1
2025-06-28 19:07:28,5.4,80.2,79.2,287561852,4461363879,0.0,0.02,0.1
2025-06-28 19:07:39,35.4,82.4,79.2,287623371,4461409151,0.08,0.03,0.1
2025-06-28 19:07:50,1.4,81.4,79.2,287652439,4461475885,0.07,0.03,0.1
2025-06-28 19:08:01,6.5,81.5,79.2,287655630,4461479718,0.05,0.03,0.1
2025-06-28 19:08:12,0.0,81.4,79.2,287666469,4461500222,0.04,0.03,0.1
2025-06-28 19:08:23,1.4,81.7,79.2,287671433,4461503012,0.04,0.03,0.1
2025-06-28 19:08:34,1.6,81.5,79.2,287732171,4461552108,0.03,0.03,0.1
2025-06-28 19:08:45,8.7,83.4,79.2,287829278,4461678285,0.03,0.03,0.1
2025-06-28 19:08:56,7.0,83.7,79.2,287874498,4461754982,0.02,0.03,0.09
2025-06-28 19:09:07,11.1,83.7,79.2,287875725,4461766243,0.02,0.02,0.09
2025-06-28 19:09:18,10.3,83.4,79.2,287940299,4461844944,0.02,0.02,0.09
2025-06-28 19:09:29,58.3,94.7,79.2,287968129,4461864680,0.01,0.02,0.09
2025-06-28 19:09:40,10.3,87.9,79.2,288115487,4461987876,0.01,0.02,0.09
2025-06-28 19:09:51,17.5,89.3,79.2,288210264,4462046007,0.01,0.02,0.09
2025-06-28 19:10:02,8.0,90.0,79.2,288212996,4462049321,0.01,0.02,0.09
2025-06-28 19:10:13,10.1,90.3,79.2,288221696,4462060834,0.01,0.02,0.09
